text,label,source
System shall be able to allow clients to view driver history.,0,Dataset6000Req.xlsx
System shall set trigger values for turning heating or cooling units on or off based on initialization data.,0,Dataset6000Req.xlsx
User shall be able to view videos in full screen mode by pressing the full screen option button.,0,Dataset6000Req.xlsx
"The system shall allow users to create, join, and leave groups for shared expense management.",0,Dataset6000Req.xlsx
The administrator will be able to view system statistics and generate reports based on selected criteria.,0,Dataset6000Req.xlsx
"The student registration process shall complete in 10 seconds or less, company registration and job posting shall each take no more than 15 seconds, and student applications for jobs shall be processed within 20 seconds.",1,Dataset6000Req.xlsx
System shall allow users to participate in online discussions about LPG.,1,Dataset6000Req.xlsx
The system shall have high availability.,1,Dataset6000Req.xlsx
The system should perform its intended function without failure for a specified period.,1,Dataset6000Req.xlsx
Delivery boys shall toggle between Online/Offline/Break options.,0,Dataset6000Req.xlsx
The system shall use an MVC architecture to maintain sessions for better security and performance.,1,Dataset6000Req.xlsx
System shall remain available to the user without crashing.,1,Dataset6000Req.xlsx
System shall allow users to rate content on a scale of 1 to 8 and provide reviews.,0,Dataset6000Req.xlsx
Data transfer protocol shall be File Transfer Protocol (FTP).,0,Dataset6000Req.xlsx
"User shall experience regular backups of data, ensuring data integrity and preventing loss in case of failure.",1,Dataset6000Req.xlsx
User shall be able to confirm username and password changes through email notification.,0,Dataset6000Req.xlsx
"Quarterly, patient profiles without consultation requests for the last 3 years and consultation requests more than 3 years old shall be archived to improve performance.",0,Dataset6000Req.xlsx
Yoggie shall coordinate on future enhancement and features with our organization.,1,Dataset6000Req.xlsx
Premium Users shall be permitted to make up to 66 calls per day.,1,Dataset6000Req.xlsx
System shall record client booking requests.,0,Dataset6000Req.xlsx
Delivery boys shall pick up and deliver orders to customers.,0,Dataset6000Req.xlsx
The user shall be able to add the Module name for the class.,0,Dataset6000Req.xlsx
Candidates shall be able to choose the examination category and download the PDF containing cut off marks.,0,Dataset6000Req.xlsx
Crafty kids corner shall ensure high availability to ensure the website is accessible whenever kids want to engage with it.,1,Dataset6000Req.xlsx
"The system (MS Forms) shall define the data types allowed for each question (e.g., text, number, date).",0,Dataset6000Req.xlsx
"System shall prevent external users from requesting original receipts, restricting this action to internal users.",0,Dataset6000Req.xlsx
There shall be proper interconnectivity between files to facilitate communication.,0,Dataset6000Req.xlsx
Developer shall ensure the historical FPDS data loader includes both extracted historical data and FPDS feed data for comprehensive data analysis.,1,Dataset6000Req.xlsx
The system shall only allow registered users to access courses.,0,Dataset6000Req.xlsx
User shall be able to indicate where data will be stored during and after the project.,0,Dataset6000Req.xlsx
System shall provide sales managers with access to customer details and manage product sales and deliveries.,0,Dataset6000Req.xlsx
The user interfaces shall be according to the Android User Interface Guidelines.,1,Dataset6000Req.xlsx
Authenticated users can add properties to the system.,0,Dataset6000Req.xlsx
User's authentication credentials shall be encrypted and protected against brute force attacks.,1,Dataset6000Req.xlsx
System shall utilize consistent symbols and colors for notifications.,1,Dataset6000Req.xlsx
ASPERA-3 data shall be provided to NASA PDS no later than 6 months after acquisition.,1,Dataset6000Req.xlsx
'Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.',0,dataset_raw.csv
User shall be able to register for a new LPG connection by being redirected to their company's portal and filling out the registration form.,0,Dataset6000Req.xlsx
"User will be notified if the barcode output is not generated due to an issue, prompting them to retry or seek assistance if needed.",0,Dataset6000Req.xlsx
User's personal information shall be securely stored to prevent identity theft.,1,Dataset6000Req.xlsx
Only a moderator shall be able to group ideas and specify a name for the group.,0,Dataset6000Req.xlsx
"User shall be able to create accounts to store profiles, contact info, purchase history, and confirm orders.",0,Dataset6000Req.xlsx
'The top 1/4 of the table will hold events that are to occur sequentially.',1,dataset_raw.csv
Program Administrators and Nursing Staff Members shall be able to add new classes for the nursing department into the system.',0,Dataset6000Req.xlsx
'The leads washing functionality shall receive a period list of available reps from the enterprise system.',0,dataset_raw.csv
User shall be able to add a new symptom.,0,Dataset6000Req.xlsx
System shall be able to modify the appearance of the separate launchers.,0,Dataset6000Req.xlsx
"The system shall use a commercial database for maintenance, with the application server taking care of the site.",1,Dataset6000Req.xlsx
System shall display the payment amount and corresponding application number on successful search.,0,Dataset6000Req.xlsx
"The Report menu allows the user to generate student and employee reports, including TC, class-wise report, course-wise report, result report, participation in ECA and inter-college competition, old student list, special achievements, department-wise report, and experience-wise report.",0,Dataset6000Req.xlsx
System shall be able to ensure that common operations on an equivalent document are completed within 0.2 seconds.,1,Dataset6000Req.xlsx
The BE shall verify that all sent data was successfully received. Report all errors.,0,Dataset6000Req.xlsx
"User shall be able to interact with the platform to create a LeetCode account, providing their email, username, and password.",1,Dataset6000Req.xlsx
User shall/will benefit from regular automated backups of the database and system configuration.,1,Dataset6000Req.xlsx
The system shall be able to handle 1000 customers logged in concurrently at the same time.,1,Dataset6000Req.xlsx
"System shall provide the allotted vehicle number, driver's mobile number, estimated charge, and update the car status to 'rented'.",0,Dataset6000Req.xlsx
'The product shall prevent the player from overlapping ships on their grid.',0,dataset_raw.csv
